title,text,date,source,credibility,label
"المجتمع المدني التونسي يرد على مظاهرات النهضة بمسيرة ""أطلق سراح تونس""","دعا نشطاء وأحزاب في المعارضة في تونس إلى الخروج في مسيرة بعد غد السبت للاحتجاج على الأوضاع الاقتصادية والاجتماعية والمطالبة بإطلاق سراح المئات من الموقوفين، بعد أسبوع واحد من المسيرة الضخمة لحركة النهضة لدعم البرلمان.



وبدأت دعوات عبر مواقع التواصل الاجتماعي للمشاركة في المسيرة ، التي تحمل شعار ""سيب تونس"" ""أطلق سراح تونس""، وهي تضاف إلى سلسلة من المسيرات التي اجتاحت شوارع العاصمة كل يوم سبت منذ أسابيع في ظل أزمة سياسية واقتصادية خانقة تواجهها البلاد.



وأعلن زهير المغزاوي أمين عام حزب حركة الشعب، والنائب عن الكتلة الديمقراطية، ثاني كتلة في البرلمان، المشاركة في المسيرة إلى جانب عدد من الأحزاب ومكونات المجتمع المدني.



وأوضح المغزاوي لوكالة الأنباء الألمانية أن مشاورات ستجري في وقت لاحق لوضع ترتيبات للمسيرة.



وقال المغزاوي :""المسيرة ليست رداً على مسيرة حركة النهضة لأن الاحتجاجات مستمرة منذ أسابيع قبل مسيرتها يوم السبت الماضي، هي ترتبط بالوضع العام الاقتصادي والاجتماعي المتدهور في البلاد"".



وأضاف النائب أن ""المسيرة تطالب بالإفراج عن المعتقلين في احتجاجات يناير (كانون الثاني) الماضي والذين اعتقلوا بطريقة عشوائية"".



وأوقفت أجهزة الأمن عقب الاحتجاجات والاضطرابات الليلية التي شهدتها عدة مدن، قرابة 1500 محتج بينهم عدد كبير من القُصر، حسب منظمات حقوقية، فيما قتل شاب بالقصرين لم يكشف التحقيق حتى اليوم أسباب وفاته.



وكشف عضو الرابطة التونسية لحقوق الإنسان رضا العبيدي كشف للوكالة انتهاكات واسعة النطاق استهدفت الموقوفين، بينها الضرب والتحرش الجنسي، في شهادات جمعتها المنظمة في مراكز الإيقاف ومن بينها شهادة الشاب أحمد قم، الذي فقد خصية بسبب الضرب المبرح في مركز للأمن.



ودعا المنظمون للمسيرة أهالي الموقوفين إلى المشاركة فيها للضغط على السلطات.



وقال العضو في المنتدى التونسي للحقوق الاقتصادية والاجتماعية، رمضان بن عمر للألمانية: ""الدعوات إلى المسيرة جاءت بمبادرة أولى من نشطاء مستقلين، ونحن ندعم أي تحرك احتجاجي من أجل الإفراج عن الموقوفين في السجون"".



وتابع بن عمر ""توجهنا بنداء إلى رئيس الجمهورية ليستخدم صلاحياته ويفرج عن المعتقلين في ظل التجاوزات والانتهاكات العديدة التي رصدتها هيئة مقاومة التعذيب في مراكز الإيقاف والسجون"".



والسبت الماضي ، شارك الآلاف من أنصار حركة النهضة الداعمة للحكومة، في مسيرة وسط العاصمة لدعم البرلمان، وسط توتر مستمر مع رئيس البلاد قيس سعيدّ الذي رفضاً تعديلاً حكومياً منذ أكثر من شهر بسبب خروقات للدستور.",2021-03-04T17:13:44+04:00,source_77,credible,Real
العيسى ينادي بتنقية الإسلام من التفسيرات الخاطئة,"دعا الشيخ الدكتور محمد بن عبد الكريم العيسى، الأمين العام لرابطة العالم الإسلامي، رئيس هيئة العلماء المسلمين، إلى “تنقية الإسلام من التطرف ومن التفسيرات الخاطئة”، وأشار إلى أنه “لا تجب مواجهة التطرف بتطرف مضاد، بل تلزم مواجهة الإساءة بالحوار الحكيم والفعال الذي يحفل بالقيم والمبادئ المشتركة”.

وبخصوص المشاكل المرتبطة باندماج الجاليات الإسلامية في المجتمعات غير المسلمة وممارسة حقوقها الدينية والثقافية، قال العيسى، في حوار له مع صحيفة “المساء” المغربية، إنه “لا حل لذلك سوى نشر الوعي بوجوب احترام دساتير وقوانين وثقافة البلدان التي يعيش فيها المسلمون، سواء بحمل جنسيتها أو الإقامة الدائمة أو العارضة فيها”.

وعن الحملة الدولية للمطالبة بحظر مروّجي التخويف من الإسلام (الإسلاموفوبيا) والمحتوى المسيء إلى الإسلام عبر منصات التواصل الاجتماعي، قال الأمين العام لرابطة العالم الإسلامي: “نحن ضد مبدأ الكراهية أياً كانت ذرائعه، ولكوننا في رابطة العالم الإسلامي مسؤولين مسؤولية مباشرة بخصوص التصدي لظاهرة الإسلاموفوبيا، فإننا نبذل في ذلك ومازلنا كل ما نستطيع، ووجدنا تفاعلاً ملموساً مع الحملة التي مازالت في البدايات”.

وتحدث رئيس هيئة العلماء المسلمين عن المؤتمر الدولي حول السيرة النبوية الذي عقدته الإيسيسكو بشراكة وتعاون مع رابطة العالم الإسلامي والرابطة المحمدية للعلماء بالمغرب، حيث أشار إلى أن “هذا المؤتمر يتحدث بالشاهد الحي عن القيم الحضارية في السيرة النبوية، كما أنه استقطب شخصيات غربية مهمة ومؤثرة مثل الأمير تشارلز ولي عهد بريطانيا وغيره من الرموز المحايدة في الغرب”.

وشدد الشيخ الدكتور محمد العيسى على أن “المغرب لديه علماء ومفكرون كبار في علوم الشريعة تأصيلاً وتفريعاً، وفي الفكر الإسلامي بشكل عام تنظيراً وتجديداً، يتميزون بالعمق والتأصيل والرحابة العلمية التي تدل على أنهم طرازٌ عالٍ في الرسوخ الشرعي وسعة الأفق العلمي”، وزاد موضحا أن “رابطة العالم الإسلامي تتبادل التجارب وتنقلها في العالم الإسلامي لان ذلك من مهامها وواجباتها الأساسية”.",2021-06-04T01:41:56+00:00,source_97,undecided,Suspicious
القبض على صاحب واقعة السفر بالحمار والتحفظ عليه بنقطة شرطة بالمنيا,"ألقت أجهزة الأمن بالمنيا، القبض على بهاء الدين علي، وشهرته بهاء العمدة، وتحفظت على حمار يمتطيه داخل نقطة شرطة بمركز سمالوط شمال المحافظة، مساء اليوم، خلال رحلته التي انطلقت من محافظة الجيزة، في طريقها إلى أسوان؛ لتوثيق عادات وتقاليد أبناء الصعيد.

وقال أحد المرافقين له، ويُدعى «محمود»، إنه خلال تواجد بهاء وحماره ومرافقيه داخل إحدى قرى مركز سمالوط، حضر عددا من رجال الشرطة، وألقوا القبض على العمدة وجرى اصطحابه إلى نقطة الشرطة.

وقال مصدر أمني، إن بهاء العمدة لا يحمل أي تصاريح، وتسبب في وجود تجمعات كبيرة حوله رغم الإجراءات الاحترازية لمواجهة فيروس كورونا المُستجد.

وقال «العمدة» ابن الـ29 عامًا، في تصريحات سابقة، إنه من أبناء محافظة سوهاج، وتحديدًا مركز المنشأة، وقرر خوض تجربته لتوثيق عادات وتقاليد أهالي الصعيد، موضحًا أن رحلته بدأت قبل 8 أيام، وتحديدًا يوم 6 من فبراير الجاري، بدأت من محافظة الجيزة حتى وصل اليوم إلى مركز سمالوط، مشيرًا إلى أن رحلته قد تستغرق شهرًا كاملًا حتى الوصول إلى محافظة أسوان جنوبًا.

وأضاف «الرحالة»، أن محافظات الصعيد بالرغم من أنه إقليم واحد؛ إلّا أن كل محافظة لها لهجتها الخاصة وعادات وتقاليد أهلها الذي يختلفون عن جيرانهم داخل المحافظات الأخرى، وأن هدف رحلته توثيق تلك العادات واللهجات، وكذلك بطولات تلك القرى.

وأوضح «العمدة»، تعرضه لصعوبات خلال رحلته، تمثلت في رفض أهالي بعض القرى من استضافته، أو المبيت داخل قراهم؛ كما أشار إلى استضافة أهالي قرى أخرى له واستضافته وتقديم له المآكولات والشراب والمبيت له.

واستطرد «صاحب الحمار»، أن أبرز ما رصده خلال رحلته من محافظة الجيزة حتى مركز سمالوط داخل محافظة المنيا، التعرف علي سبب تسمية بعض البلدان، ومنها الحوامدية نسبة إلى قبيلة الحوامد.",2021-02-15T22:32:23+02:00,source_84,undecided,Suspicious
جمعية إحياء التراث الإسلامي: سددنا الرسوم لـ300 طالب بالجهراء,"أصدر فرع جمعية إحياء التراث الإسلامي في محافظة الجهراء تقريراً عن إنجازاته خلال شهر مارس الماضي، مشيرا إلى تنظيم عدة أنشطة وفعاليات، وتقديم العون المادي والمعنوي للعديد من الأسر من خلال اللجان العاملة فيه.

وبين التقرير أن لجنة الزكاة قدمت مساعدات مادية للاسر المحتاجة والأرامل والمطلقات والحالات المرضية، لافتا إلى مساعدة 41 أسرة شهرياً، و89 حالة تم تقديم المساعدات المقطوعة لها، وتوزيع 500 طرد غذائي، و250 سلة رمضانية، و600 كوبون مشتريات على الأسر الضعيفة الدخل، بالاضافة إلى تسديد الرسوم الدراسية لـ 300 طالب.

وأوضح التقرير أن لجنة الدعوة والإرشاد نظمت ملتقيين دعويين، و3 دروس دعوية، بالإضافة إلى توزيع 500 هدية دعوية، كما تم إشهار إسلام اثنين من المهتدين الجدد، لافتا إلى حفر 23 بئراً، وبناء 3 مساجد، وكذلك كفالة 48 يتيماً في بعض الدول.",2021-04-07T05:59:54+00:00,source_65,not credible,Fake
شركه عرموش ماكدونالدز الأردن توزع وجبات الإفطار دعماً لجهود احتواء كوفيد 19بالتعاون مع الهيئة الخيرية الملكية,"تقديراً لجهود الأجهزة الأمنية وأفراد الجيش العربي والكوادر الطبية في تطبيق الإجراءات الحكومية الرامية لاحتواء فايروس كورونا والحد من انتشاره، وانطلاقاً من إيمانها بضرورة الوقوف صفاً واحداً للتصدي لهذه الجائحة ودورها في دعم الجهود الرسمية؛ أعلنت شركة عرموش للاستثمارات السياحية (ماكدونالدز الأردن) وبالشراكة مع الهيئة الخيرية الأردنية الهاشمية التي خصصت “سيارات الخير”؛ عن البدء بالعمل على توزيع وجبات الإفطار من ماكدونالدز على أبنائنا من أفراد الجيش العربي والأجهزة الأمنية والكوادر الطبية العاملة في الميدان.

وقد استهدفت الحملة أفراد الجيش العربي والأجهزة الأمنية والكوادر الطبية العاملة في الميدان في العاصمة عمان وعدد من المحافظات (إربد، الزرقاء، العقبة، السلط)، وبعدد إجمالي وصل إلى 20 آلاف وجبة.

يشار إلى أن شركه عرموش – ماكدونالدز الأردن – تتبنى نهجاً خاصاً في المشاركة الاجتماعية والمسؤولية الوطنية، وذلك عبر إطلاق العديد من المبادرات والبرامج الوطنية التي تساند الجهود الرسمية والتي تخدم أبناء الوطن، تنفيذاً لتوجيهات جلالة الملك عبالله الثاني ابن الحسين في ضرورة تعاون القطاع العام والخاص في كل ما يسهم بنهضة الوطن وتقدمه وازدهاره.",2021-04-29T09:47:00+00:00,source_89,undecided,Suspicious
المتهم بهتك عرض طفلين في مصر الجديدة: «كنت بضيع وقتي»,"يعيش بمفرده في شقته الكائنة بشارع محمد عبيد، بمنطقة مصر الجديدة، يسيطر الملل على أغلب يومه، ولرغبته في إضاعة اليوم يجمع عددا من أطفال المنطقة بحجة عدم الجلوس بمفرده وتسليته، وفي أحد الأيام وسوس له الشيطان بهتك عرض طفلين في أثناء تواجدهما بالشقة، وهددهما في حالة إفصاح أي منهما عما حدث.

تحمل القضية رقم 4385 لسنة 2020 جنايات مصر الجديدة؛ إذ هنتك المتهم «عبدالرؤوف. ع. ع، 55 عاما، عامل بشركة هليوبوليس للصناعات الكيماوية، عرض طفلين لم يبلغا السادسة عشر أو الثامنة عشر، هما «محمد. ع. ال، ومصطفى. م. ف»، بغير قوة أو تهديد، وجردهما من ملابسهما، ولامسة أماكن عورتهما.

البداية كانت عندما تلقي قسم شرطة مصر الجديدة، بلاغا من «عبدالله. ال»، والد الطفل الأول المجني عليه، يفيد بأنه أبلغ من نجله بهتك المتهم عرضه، وكذا المجني عليه الآخر، بأن جردهما من ملابسهما، ولامس أماكن عورتهما.

وبعمل التحريات تبين صحة البلاغ المقدم من والد الطفل المجني عليه، وأعدت الأكمنة اللازمة لضبط المتهم، وألقي القبض عليه، وقدم للنيابة للتحقيق معه، واعترف تفصيليا بارتكابه الواقعة، وأحيل لمحكمة جنايات شمال القاهرة المنعقدة في العباسية، التي أصدرت حكمها ضد المتهم بالسجن المشدد لمدة 3 سنوات، عما أسند إليه.",2021-05-20T03:55:47+02:00,source_84,undecided,Suspicious
قناة عبرية: حماس حاولت استهداف منصة إسرائيلية لاستخراج الغاز قبالة غزة,"كشفت وسائل إعلام إسرائيلية، اليوم الأحد، عن أن الرقابة العسكرية الإسرائيلية سمحت بنشر محاولة استهداف كتائب القسام- الذراع العسكري لحركة حماس، منصة إسرائيلية لاستخراج الغاز قبالة قطاع غزة، بواسطة صواريخ وغواصات مسيرة.

وفي التفاصيل، ذكرت قناة ”كان“ العبرية، أن حماس حاولت استهداف منصة استخراج غاز على بعد 20 كم من غزة بواسطة غواصات مفخخة غير مأهولة من إنتاجها.

وأشارت إلى أن الفصائل المسلحة في قطاع غزة، أطلقت عشرات الصواريخ باتجاه محطة الغاز، مشيرة إلى أن لديها غواصات قادرة على حمل متفجرات بوزن 50 كيلوغرام.

وأعلنت كتائب القسام أنها أدخلت مدفعية جديدة للعمل ضمن الأسلحة التي تستخدمها في المواجهات مع الجيش الإسرائيلي.

في الساعات الأخيرة أغارت طائرات عسكرية على مخزن لوسائل قتالية داخل منزل ناشط في #حماس وسط قطاع غزة. كما أغارت طائرات أخرى على مخزن لوسائل قتالية بحرية تابعة لحماس جنوب القطاع.

كما تم استهداف ثلاثة مواقع لاطلاق قذائف صاروخية تابعة لحماس #حماس_تحت_القصف #خطيئة_حماس pic.twitter.com/ELHrKWpOsb — افيخاي ادرعي (@AvichayAdraee) May 16, 2021

وفي السياق ذاته، قال الناطق باسم الجيش الإسرائيلي، أفيخاي أدرعي، إن ”طائرات عسكرية قصفت مخزنا لوسائل قتالية داخل منزل ناشط في حماس، وسط قطاع غزة، كما أغارت طائرات أخرى على مخزن لوسائل قتالية بحرية تابعة لحماس، جنوب القطاع“.",2021-05-16T14:44:59+00:00,source_78,undecided,Suspicious
عام / أمين الشرقية يدشن خدمة التوقيع الالكتروني للإجراءات الإدارية وكالة الأنباء السعودية,الدمام 09 شعبان 1442 هـ الموافق 22 مارس 2021 م واسدشن معالي أمين المنطقة الشرقية المهندس فهد بن محمد الجبير اليوم، خدمة التوقيع الالكتروني للإجراءات الإدارية في الأمانة، ضمن برنامج التحول الرقمي، الذي بدأته الأمانة مسبقاً، حيث صادق معاليه على أول إجراء الكتروني معلناً بذلك انطلاق الخدمة التي ستعالج أكثر من 80% من الاجراءات الورقية داخل الأمانة والبلديات.وتهدف هذه الخدمة إلى تحقيق سرعة الإنجاز من إرسال واستقبال المعاملات في الأمانة وتذليل جميع المعوقات، وزيادة الانتاجية بتقليل الإجراءات اللازمة لأتمتة الخدمات، والمرونة بتوفير الوقت والجهد وبالتالي ترفع من إنتاجية العمل بالأمانة.جاء ذلك خلال ترؤس معاليه الاجتماع الدوري المرئي، مع وكلاء ورؤساء البلديات، والإدارات بالأمانة، لمتابعة الجهود ومناقشة ومتابعة المبادرات والخطط والاستراتيجيات البلدية، ضمن برامج أنسنة المدن وجودة الحياة حسب الخطة التي تقوم عليها رؤية الأمانة وأهدافها؛ لإحداث الأثر الإيجابي في المدن والمحافظات بالمنطقة.واستعرض إنجازات وخطة معالجة التشوه البصري للأمانة، وتحسين المشهد الحضري لشهر فبراير الماضي، التي شهِدت ارتفاع نسب الإنجاز فيها عن شهر يناير في عدد من العناصر، حاثاً على رفع وتيرة الأعمال في المشاريع التنموية التي تنفذها الأمانة في المنطقة، مع التقيد بالجودة ومعايير السلامة وبرامج جودة الحياة، وسرعة الانجاز فيها، ومراجعة المشاريع وتقديم الملاحظات المتعلقة بمعايير الوصول الشامل.كما جرى مناقشة الأعمال المشتركة مع الشركة السعودية للكهرباء؛ لتقييم تجربة تجميل المحولات الكهربائية بالأمانة بالتنسيق مع الشركة، واستعراض خطة تطبيق دليل الوصول الشامل، الخاصة بذوي الإعاقة من خلال توفير وتطبيق المعايير المطلوبة للوصول إلى المكونات الرئيسية داخل البيئة العمرانية للمدن ومرافق المنشآت والمباني للقطاع العام والخاص؛ بما يحقق لهم التنقل بكل يسر وسهولة، ويضمن المساواة مع باقي فئات المجتمع، فيما تلتزم في المنشآت المقامة حديثاً بكود البناء السعودي مشتملاً على الاشتراطات الخاصة للوصول الشامل بمراحله الخمس، ومتابعة التزام المحلات والمراكز التجارية بتركيب ( المنزلق لذوي الإعاقة ).واستعرض معاليه في ختام الاجتماع الخطط المستهدفة لبلديات محافظة قرية العليا، والرفيعة، والصرار للفترة القادمة، لاستكمال مشاريعها القائمة وما أنجز منها ، مطالباً الجميع ببذل المزيد من الجهود ومتابعة كافة مراحل سير العمل بها مع الابتكار والتطوير الدائم وخلق مبادرات جديدة تخدم المكان والسكان، والرفع من مستوى رضا المستفيدين من الخدمات البلدية والاستفادة من التقنيات الحديثة في أعمال السفلتة ( الخرسانة المالئة )، إضافة إلى التركيز على أعمال المماشي من حيث مكوناتها وفق المعايير والمواصفات العالمية للبنى الرئيسية.// انتهى //15:14ت م0129,2021-03-22T12:35:15,source_48,undecided,Suspicious
«التوطين»: بدء استقدام العمالة المساعدة الفلبينية اعتباراً من أبريل,أعلنت وزارة الموارد البشرية والتوطين، عن بدء استقدام العمالة المساعدة من الفلبين إلى الدولة، عبر القنوات الرسمية المعتمدة لدى البلدين، اعتباراً من شهر أبريل المقبل.جاء ذلك في ختام اجتماعات عقدت مؤخراً في العاصمة الفلبينية مانيلا، بين وفد من وزارة الموارد البشرية والتوطين برئاسة وكيل الوزارة لشؤون الموارد البشرية سيف السويدي، ووزير العمل الفلبيني سلفستر بيلو، وعدد من المسؤولين الفلبينيين المعنيين.وأكد السويدي أن الاجتماعات مع الجانب الفلبيني جاءت تنفيذاً لاستراتيجية وزارة الموارد البشرية والتوطين الرامية الى تطوير التعاون مع الدول الأكثر إرسالاً للعمالة المساعدة، وذلك بهدف توفير هذه الفئة من العمالة لأصحاب العمل والأسر المواطنة والمقيمة في الدولة، بما يلبي الاحتياجات والطلب المتزايد عليها خصوصاً الفلبينية منها.وقال إن الاتفاق مع الجانب الفلبيني على البدء باستقدام العمالة المساعدة الفلبينية عبر القنوات الرسمية اعتباراً من شهر أبريل المقبل، يشكل مرحلة جديدة من التعاون الثنائي بين البلدين الصديقين بمجال العمالة المساعدة، لا سيما في ضوء الحرص المشترك على تعزيز هذا التعاون بما يخدم المصالح المشتركة.وأكد وكيل وزارة الموارد البشرية والتوطين لشؤون الموارد البشرية، أن الاتفاق من شأنه ضبط وتنظيم عملية الاستقدام بما يحفظ حقوق كافة الأطراف، فضلاً عن المساهمة في تخفيض التكاليف الإجمالية لتشغيل هذه الفئة من العمالة في الدولة، لا سيما أن الاجتماعات استعرضت السعي نحو تخفيض رسوم الاستقدام.واستعرضت الاجتماعات حزمة الإجراءات الاحترازية التي تطبقها الدولة لتوفير الوقاية للعاملين، ومن ضمنهم فئة العمالة المساعدة من الإصابة بفيروس كورونا، وتوفير الرعاية الطبية للمصابين بهذا الفيروس.,2021-03-02T16:26:00,source_111,undecided,Suspicious
التلقيح ضد كورونا.. هذه هي الولايات التي انطلقت فيها العملية,"انطلقت، الثلاثاء، عملية التلقيح ضد كورونا في وهران، قسنطينة، تيبازة، بومرداس، غليزان ومستغانم وستتواصل في باقي الولايات بعد وصول جرعات اللقاح.

وشهدت المراكز الجوارية، حسب التلفزيون الجزائري توافدا للمواطنين المسجلين لتلقي اللقاح، ويتعلق الأمر في المرحلة الأولى بالمسنين وأصحاب الأمراض المزمنة.

20 ولاية معنية

وكشفت مديرة التموين بمعهد باستور، زوليخة سماي، عن تزويد 20 ولاية بلقاح “سبوتنيك V” حسب مخطط التوزيع الذي حددته وزارة الصحة.

وأكدت سماي، الاثنين، في تصريح لوكالة الأنباء الجزائرية، أن الحصص الموجهة للولايات قد حددت تناسبا مع عدد السكان ومع عدد الاصابات بالفيروس المسجلة على مستواها.

وأضافت أن ممثلين عن الولايات المعنية يشاركون في عملية التوزيع انطلاقا من المعهد عبر قوافل تشرف على حمايتها مصالح الدرك الوطني”.

وأكدت ممثلة معهد باستور أن من بين الولايات التي ستتلقى حصتها من اللقاح الروسي هناك الجزائر العاصمة، تيزي وزو وتيبازة،سطيف، وهران، تلمسان وباتنة ومستغانم وكذا ورقلة وبسكرة، مشيرة إلى أن نقل اللقاح سيتم برا أو جوا بالنسبة للوجهات البعيدة.",2021-02-02T09:55:42+00:00,source_123,credible,Real
وزارة العمل تطالب بموازنة تكميلية لتأمين رواتب الرعاية الاجتماعية,المستقلة/- طالبت وزارة العمل والشؤون الاجتماعية بموازنة تكميلية لتأمين رواتب الرعاية، واطلاق الشمول الجديد للفئات المستحقة. وقالت رئيس هيئة الحماية الاجتماعية هدى سجاد محمود في تصريح لصحفية”الصباح” تابعته المستقلة : ان “الوزارة طالبت بإقرار موازنة تكميلية لعام 2021 تعتمد على فروقات سعر بيع النفط”، مشددة على ان “تكون التخصيصات الاضافية لهيئة الحماية اولوية قصوى في الموازنة التكميلية للحد من ارتفاع نسب الفقر وتأثير غلاء الاسعار في الاسر الفقيرة”. وأشارت الى ان “سعر برميل النفط المقر في الموازنة يبلغ (46) دولارا بينما يباع اليوم بسعر (70) دولارا ولابد من استثمار الفارق في دعم الفقراء وتقليل الضرر الحاصل عليهم جراء ارتفاع اسعار المواد الغذائية بسبب رفع قيمة الدولار وكذلك ما صاحبته من اجراءات مكافحة جائحة كورونا”، منوهة بان “الاف طلبات الشمول لأسر تقبع تحت طائلة الفقر ترد الى الوزارة يوميا، ولعدم وجود التخصيصات الكافية فان الشمول برواتب الرعاية بات مرهوناً بالموازنة العامة”.,2021-06-16T05:24:02+00:00,source_52,not credible,Fake
وفد أمني مصري يصل تل أبيب لتهدئة الأوضاع فى فلسطين,"630938

/630938/وفد-أمني-مصري-يصل-تل-أبيب-لتهدئة-الأوضاع-فى-فلسطين

أفادت قناة سكاي نيوز عربية، نقلا عن وسائل إعلام إسرائيلية، بوصول وفداً أمنيا مصريا، صباح اليوم الخميس، إلى تل أبيب في إطار مساعي التوصل إلى تهدئة، حول الأوضاع التي تشهدها الأراضي الفلسطينية.

سياسي إسرائيلي: الجحيم من فوق رؤوسنا

يذكر أن جدعون شيلاخ ليفي، المحلل الاقتصادي والسياسي من الجامعة العبرية في القدس، قد صرح بأن إسرائيل تعيش في فوضى كبيرة في الوقت الحالي.

وأضاف ليفي، أن إسرائيل كانت تعيش في فوضى اقتصادية منذ بدايات كورونا، والآن أصبحت في وسط فوضى لا يعلم أحد ما ستؤول له الأمور، متابعًا: ""اقتحامنا لمسجدهم كان غلطة كبيرة لم تكن بالحسبان، الحكومة لم تستمع لرأي السيد ايمين عاوام رئيس المستوطنات وضربت رأيه عرض الحائط، القبة الحديدية ليست الحل فالكل يعلم بأن دقة القبة الحديدية هي من 20 الى 30 بالمئة فقط وليس كما يدعي نتنياهو لتطمين الشعب"".

السياسي الإسرائيلي يسخر

وسخر ليفي من القبة الحديدة قائلًا: ""صاروخ قيمته 50 ألف دولار ينطلق لضرب صاروخ قيمته 300 دولار ويخطيء في معظم الأحيان"".

وأكمل المحلل الاقتصادي والسياسي الإسرائيلي، أن اليوم يعلن الكنيست عن فاتورة قيمتها 912 مليون دولار، مصاريف حرب وخسائر مع مايطلقون الصواريخ من قطاع غزة.

مصاريف باهظة ونهاية إسرائيل

وأردف ليفي: ""912 مليون دولار من مصاريف نقل وبترول وصواريخ وتحضيرات عسكرية وخسائر مدنية في البنية التحتية للدولة وغيرها، هذا كثير جدا فعلا في مسافة زمنية هي يومين فقط، فميزانيتنا أبدا لن تسمح بذلك، ولن نستطيع ان نصبر لفترة طويلة.. الحل ليس في القتال.. فقد فهمنا الدرس.. المشكلة في عقيدتهم وإيمانهم التام بأن الأرض لهم وليس لنا.. أمريكا لن تنفعنا في نهاية المطاف"".

وقال السياسي الإسرائيلي: ""شخصيًا اعتقد أن النهاية قريبة جدًا لنا كدولة..

وجهتنا يجب أن تكون لاوروبا وعليهم أن يستقبلونا كلاجئين اعتقد أن هذا أفضل من أن نؤكل أحياء من قبل العرب، أنا لا أحاول أن أخيفكم ولكني أحاول وضع النقاط على الحروف فقط فهذه الحقيقة التي لا تريدكم الحكومة الامريكية في تل ابيب ان ترونها"".

وتسائل السياسي الإسرائيلي حزينًا: ""كم سنستطيع أن نصمد في هذه الظروف.. الجحيم من فوق رؤوسنا ونحن في الملاجئ وأعمالنا وحياتنا وكل شيء معطل تمامًا والحكومة عاجزة عن عمل أي شيء، لنصبر معا ولكني أخاف أن يكون الوقت قد مضى ونحنا في صبر لا مفر منه"".",2021-05-13T17:21:33,source_68,not credible,Fake
